favorite_count;full_text;Predicted_Label
0;Mobil listrik Xiaomi SU7 alami kecelakaan fatal pertamanya sejak diluncurkan Maret 2024. Kecelakaan terjadi 29 Maret 2025 di Anhui Tiongkok menewaskan tiga mahasiswi. Mobil melaju 116 km/jam dalam mode autopilot sebelum menabrak pembatas beton. Xiaomi menyatakan sistem darurat https://t.co/ZqeUkrWBwx;netral
0;Pabrik mobil listrik BYD kini pakai lebih dari 1.000 robot dan teknologi AI canggih. Dalam sistem otomatis ini satu mobil baru bisa diproduksi setiap 60 detik. Robot seperti Walker S1 bantu angkut material dan cek kualitas. Efisien dan cepat. BYD juga kembangkan robot humanoid https://t.co/baQ898RI6V;netral
0;@adhityas3231 @_oochaa Ya beda lah mobil listrik;negatif
0;@lampiotn @ARSIPAJA Indonesia belum punya merek mobil independen karena beberapa alasan. Pertama biaya riset dan pengembangan sangat tinggi sekitar Rp 2 triliun sulit bagi perusahaan lokal. Kedua infrastruktur seperti jalan dan listrik kurang mendukung meningkatkan biaya produksi. Ketiga pasar https://t.co/b0ALeOwjy0;netral
1;ARE YOU READY? Formula E World Championship 2025 MIAMI E-PRIX Kompetisi balap mobil listrik paling bergengsi di dunia. Qualifying Sabtu 12 April 23.40 WIB Race Minggu 13 April 01.00 WIB LIVE Hanya di iNews #inews #MNCGROUP #inewsmediagroup #inewspremiumsports #FormulaE https://t.co/bLst1Hcmds;netral
2;Vice Media menerima $250 juta dari OSF pada 2015. Setelah itu mereka gencar mengampanyekan ideologi progresif LGBTQ dan anti bahan bakar fosil sejalan dengan investasi Soros di mobil listrik. Ini kebetulan atau by design?;netral
19;"Tadi wa bilang ke panitia acara Palopo. Sulawesi byk nikel. Kabupaten tetangga Palopo ada smelter &amp; tambang nikel. Tapi dr pagi sampai sore blm ketemu satupun mobil listrik boro2 bus listrik. Buat apa pny nikel banyak2 tp malah warganya malah gak dpt manfaat dan akses?";negatif
0;@ChatibBasri Jgn diskon token listrik. Sebaiknya diskon pajak kendaraan (Mobil);negatif
1;3 atau 5 tahun kedepen pengen punya mobil listrik. Kalau memang situasi dan kondisi plus infrastrukturnya memadai insha allah bakal ambil molis. Tapi kalau ada pilihan lain yg better yaa liat aja nanti #nabungduluaja ;negatif
0;Udah rela ngasih banyak nikel sama subsidi mobil listrik ujungnya ga diajak;negatif
0;@theunsungmen @_oochaa Fitur yang ditampilkan BYD Yangwang U9 adalah tank turn memungkinkan mobil berputar 360 derajat di tempat. Ini didukung oleh empat motor listrik independen satu untuk setiap roda. Fungsinya adalah meningkatkan manuver di ruang sempit seperti parkir atau jalan kota yang https://t.co/IN3yAcTesH;netral
0;Libur Lebaran 2025 Pengguna Mobil Listrik Melonjak Jumlah pengguna mobil listrik (electric vehicle/EV) pada periode libur Lebaran 2025 meningkat hampir lima kali lipat dibanding tahun lalu. https://t.co/tqic9BTysi https://t.co/Idk01CPlLh;netral
0;@deenalovemuse Untuk mobil listrik dengan listrik dari batu bara limbah CO2 sekitar 2.127 kg per tahun berdasarkan konsumsi 2.363 kWh dan emisi 900 gCO2/kWh. Untuk mobil bensin RON 92 limbah CO2 sekitar 4.788 kg per tahun dengan jarak tempuh 21.687 km efisiensi 10 6 km/liter dan emisi;netral
0;@sadarrdirii Apa aja yg penting mobil listrik.;negatif
0;@grok Berapa banyak limbah batu bara yg dihasilkan untuk menjalankan sebuah mobil listrik dalam setahun? Dan berapa banyak limbah bensin ron 92 untuk mobil biasa dalam setahun?;negatif
0;@deenalovemuse Mobil listrik yang menggunakan listrik dari batu bara cenderung menghasilkan lebih sedikit limbah dibandingkan mobil bensin RON 92 dengan penggunaan yang sama. Mobil listrik tidak menghasilkan emisi langsung dari knalpot dan meskipun listrik dari batu bara menghasilkan polutan;netral
0;@grok Sebuah mobil listrik dari batu bara dan sebuah mobil bensin ron 92 dengan penggunaan yg sama mana yang limbahnya lebih banyak?;negatif
2;Naik hingga 5 8 kali lipat pemudik mobil listrik tahun ini meningkat dibanding tahun 2024 #kumparanOTO https://t.co/duGgEZrV98;netral
0;@BJakara171CGK Porche ada yang listriknya ya? Ini mobil listrik bang..;negatif
4;Mobil listrik ada yang kayak gini ya? Model sport. Mobil apa ini ya? https://t.co/xlJX7bIZPv;negatif
0;@kemgelapan Esemka cuma pengalihan isu dari penjegalan Mobil listrik lokal. Supaya pejabat korup indon bisa sharing profit sama industri mobil luar. https://t.co/SrAVSAnpuc;negatif
0;Mudik Pakai Mobil Listrik? Pasti Lebih Asik! PLN menghadirkan 1.000 SPKLU di jalur Trans Sumatra Jawa memastikan perjalanan mudik lebih nyaman dan aman! Di lokasi-lokasi yang memiliki okupansi tinggi #MudikPLNMobilListrik #PLN #PLNUntukIndonesia https://t.co/uqyCwXSuxZ;positif
2;@darnanto @Naz_lira Anak Bangsa malah di singkirkan jikalau kerhasilan menemukan sesuatu. Seperti mobil listrik Eselo Nikuba 5G dan banyak lainnya. Malah yg bikin Heli rakittan pun tak di perbolehkan mengudara. Bangsa kita memang sudah di seting jadi kacung turun temurun;negatif
1;Mobil listrik yg rusak biasanya apa?;negatif
0;@innovacommunity Mobil listrik golf merk uwinfly ;negatif
0;@Naz_lira Jadi langsung inget tekhnologi indonesia yg uda bisa bikin pesawat sendiri n mobil listrik sendiri bahkan mobil konvensional;negatif
0;@acbsurd Bayar listrik bayar air bayar pajak ngantri di rs sendiri beli mobil meski cicil;negatif
0;Kabar Hangat! BYD berencana masukkan Mobil Listrik Terjangkau nya ke Indonesia. Intip detailnya Sob! https://t.co/UhyNKbtxqJ https://t.co/YibzonG4W1;netral
0;- Beras murah dari Vietnam - HP Alat elektronic murah dari Korea - Obat2 murah dari India - TKI dan kopi murah dari Indonesia - Fashion murah dari Thailand - Singapore yang TIDAK SWA SEMBADA beli air dari Malaysia - Beli listrik dari Indonesia - Arab beli mobil mewah dari Jerman;negatif
0;"@acbsurd bayar tagihan internet listrik air bayar service AC bayar service motor mobil bayar pajak motor mobil ngasih uang bulanan orang tua &amp; adik nangis karna kerjaan tidur di toilet kantor apalagi ya....";negatif
2;@innovacommunity Mobil listrik dipaksakan itu agar batubara bs terserap oleh pembangkit listrik dsni Tau kan yg punya perusahaan tambang batu bara siapa Dan yg kasih insentif mobil listrik siapa Ini hanya bisnis gk ada urusan dngn polusi;negatif
0;Jadi kamu nggak perlu panik atau buru-buru ganti mobil gara-gara standar colokan. Wuling ngerti kok investasi mobil listrik itu bukan perkara kecil.;positif
0;Wuling Cloud EV saat ini masih menggunakan konektor tipe GBT. Ini standar umum buat mobil listrik buatan Tiongkok seperti mobil-mobil Wuling sebelumnya. Tapi... tren mulai bergeser.;positif
0;Mobil listrik di Indonesia makin populer. Tapi di balik itu ada satu pertanyaan penting: standar pengisian daya. Saat ini ada dua jenis utama: GBT (dari Tiongkok) dan CCS2 (standar global). Mana yang dipakai Wuling?;negatif
0;motor cina dulu kualitasnya masih jelek modelnya juga kuno sama2 pake bensin pula sedangkan pabrikan besar kaya honda yamaha suzuki udah stabil dan inovatif beda sama mobil listrik yg cina udah duluan develop bahkan di eropa sana banyak dipakai krn pabrikan besar belum produksi;negatif
0;@innovacommunity limbah bekas mobil listrik juga ga kalah dahsyat ;negatif
7;GBT atau CCS2? Kalau kamu pengguna mobil listrik pasti nggak asing dengan dua jenis konektor ini. Tapi gimana jadinya kalau standar berubah? Tenang Wuling punya jawabannya. Yuk kita bahas. [Thread] https://t.co/sABmkzOj93;positif
5;Menarik menurut mimin tanpa jual inovasi motor listrik tetap ramai dibeli krn murah. Liat aja beat/mio dah hampir 20jt molis start 5jtan dah bisa bawa pulang Sedangkan ev di mobil harganya hampir sama bahkan diatas ICE jd pasarnya sdh pasti premium yg menuntut gimmick2;positif
2;Masyarakat Indonesia makin banyak yang menggunakan kendaraan listrik untuk mudik. Terutama yang menggunakan mobil. Ini buktinya. https://t.co/CYXnp4mvsK;positif
0;Sukses Dukung Kelancaran Arus Mudik Idulfitri 1446 H PLN Catatkan Kenaikan Transaksi SPKLU Hampir 5 Kali Lipat. Infrastruktur diperluas mudik pakai mobil listrik kini makin nyaman! #PLN #SPKLU #MudikLebaran2025 https://t.co/AeGwJleYCO;positif
0;@penusdongg @kepobanget_ye Maaf sepertinya ada kesalahan. Tidak ada mobil bernama Citroen ET9. Mungkin yang dimaksud adalah NIO ET9 mobil listrik dari Tiongkok yang diproduksi oleh NIO. Mobil ini adalah model flagship dengan teknologi canggih seperti sistem kemudi pintar dan arsitektur 900V. NIO ET9 https://t.co/k5c1l5EiTO;positif
0;@Khkhkjhh @scuruy Suamiku karyawan bluebird di divisi tech nya. Mereka tiap bulan beli mobil bahkan invest di mobil listrik. Saking kaya nya bluebird salah satu ride apps terbesar pun ngutang sama mereka;positif
0;@innovacommunity Kl ga ada mobil EV pembangkit listrik batubara bakal ga ada?;negatif
0;@sadarrdirii pokoknya mobil listrik;negatif
0;"@DewiPutriku06 @5wE76jo53pH lah itu td diawal gw kasih lu diawal bicara pola pikir dikasih fakta lu denial kalo yang hebat di Indo Eyang hbb bisa buat pesawat Dahlan Iskan pengembang mobil listrik yg bikin app Flip muslim dan temen gw terlibat emang munafik &amp; tolol aja si elu lol..";negatif
1;@Gieehad Suamiku kerja 13th d perusahaan otomotif Jepang sbg ass spv. Mulai tergoda saat ada perusahaan mobil listrik China yg baru buka pabriknya disini (BYD) peluang masuknya gede tapi semua balik dari 0 Need any advice please lg dilemma;negatif
0;@hoteliercrypto EV China lg moncer banget dengan harga yg murah dan tech yg advanced. Ini tentu ganggu pasar mobil US listrik atau konvensional. Dia udh muak mobil jepang keliaran di US apalagi ini moblis China mau masuk.;negatif
0;"@innovacommunity Tetap masih lebih ramah lingkungan mobil listrik Sederhananya ; Mobil listrik = sedikit polusi (Energi) Pemasok listrik = polusi Vs Mobil biasa = polusi (Energi) Tambang minyak = polusi Tetap lebih ramah mobil listrik sedikit krna pada kendaraannya gk begitu berpolusi";positif
0;"@droefheiddd @innovacommunity Tetap masih lebih ramah lingkungan mobil listrik Sederhananya ; Mobil listrik = sedikit polusi (Energi) Pemasok listrik = polusi Vs Mobil biasa = polusi (Energi) Tambang minyak = polusi Tetap lebih ramah mobil listrik sedikit krna pada kendaraannya gk begitu berpolusi";positif
0;@sadarrdirii mobil listrik yang wuling itu loh lucu banget;positif
0;tambahan - ke luar kota dan ke luas negeri sendiri - nyetir sendiri isi bensin sendiri ganti ban mobil sendiri service mobil + motor sendiri - isi listrik dan bayar PDAM sendiri - beli panci dan keperluan dapur lainnya sendiri - menjadi penganggung jawab kemoterapi almh mama;netral
0;Di posisi ini jujur agak berharap sama gebrakan China kalo ada. Kalo sentimen anti US di China makin kuat dan backingan Huawei untuk ngeseriusin HarmonyOS makin gede atau DolphinOS makin gede dan marketingnya bisa gencar global kayak marketing mobil listrik peluang itu ada;negatif
0;@garambeat @mom_zhafquin @kegblgnunfaedh Opini anda sungguh sederhana! Seluruh negara saat ini berlomba2 mencipta! AI pesawat tempur generasi ke 6 mobil listrik internet G6 bahkan senjata nuklir/alat tawar dst. Semua memerlukan orang pintar! Masalah biaya teratasi andai tdk bocor! Koruptor maling uang Rp Ribuan T!;negatif
0;Motor dan mobil listrik hidrogen kan ada? https://t.co/3qHUgiaPi0;negatif
0;"@TanyaMobilBase Orang luar selain SEA Afrika India &amp; Pakistan lebih banyak dan lebih suka punya mobil dibanding motor Wajar perusahaan gede lebih fokus ke mobil listrik Perusahaan kalau jual mobil bisa ke pasar Eropa US &amp; SEA";negatif
0;@Allebbellaa udah kena duluan sama mobil listrik china trus sekarang tkdn ;negatif
1;Baca Thread ini sampai habis biar kalian ga tergantikan oleh perkembangan Teknologi 1. Semua hal pasti ber-evolusi contoh paling gampangnya transportasi. Jalan kaki - Naek kuda - Nemu Roda lalu combine sama kuda - Kereta Uap - Mobil Motor - Kendaraan Hybrid - Kendaraan Listrik https://t.co/q4QO7EWvpm;positif
0;@efenerr Iya sih mending Hapus/Flexible aja tuh TKDN @prabowo lah kami ngurus TKDN Mobil Listrik ASLI RI udah dari Oktober 2024 ampe Skrng April 2025 Blom juga Terbit tuh sertifikatnya padahal sblomnya kata LVI sucofindo selaku Verfikatornya 20hari kerja kelar ini dah 6bulan gak jadi2;negatif
0;Dijual Rumah di Raya Manyar Jaya Surabaya Luas Tanah : 408 m2 ( 12 x 34 ) Luas Bangunan : 360 m2 ( 2 Lantai ) Hadap Utara Sertifikat : SHM Listrik : 4.400 W KT / KM : 5+1+1 / 4+1 Lebar Row Jalan 4 Mobil Dijual Super BU 5 4 M Hubungi : Tiana VGH Telp. / WA : 0821-1665-9899 https://t.co/9WzaQ34TdA;netral
1;DIJUAL RUMAH 2 LANTAI-MERUYA JAKARTA BARAT-BRAND NEW- DEKAT MALL PURI INDAH LT 102 M2 LB 145 M2 KT 4+1 KM 3+1 LISTRIK 3.500 WATT CARPORT 2 MOBIL SHM IMB PBB HARGA RP 2.3 M For More Info Wa: 081292754989 Ig: tono.rumahjakarta TikTok: rumah_jakarta YT: rumah_jakarta https://t.co/sVSUYC6oai;netral
1;Kenapa BYD Sealion 7 Jadi Primadona Baru Mobil Listrik di Serpong? | Artikel - https://t.co/UI6LsMKEmb https://t.co/d9jALn29oe;netral
0;Wow irit dan mewah mobil listrik Aion Y plus Review singkat Untuk pemesanan mobil ini silahkan hubungi nomor WA di bawah ini untuk area Surabaya Jawa Timur luar Jawa Timur bisa klik link wa untuk chat Yoo https://t.co/OnCFoxcWtF #aion https://t.co/98rr9pzgll;netral
0;@ma4643 Hmm apalagi mobil listrik jaman sekarang;positif
0;Sudah Terdaftar di RI Ini Bocoran Harga Mobil Listrik Murah BYD #uzoneID https://t.co/Ix9QfmpKv3;netral
0;@zy_zy_lestary rindu hutang? rindu bagaimana KPK tak bertaring saat dia menjabat? rindu subsidi pupuk di pangkas bagi petani. rindu mobil Esemka katanya sudah dipesan 6000 mobil rindu buy buck Indosat tapi nol. rindu tarif listrik dinaikkan rindu harga BBM naik? rindu dollar dipangkas?;negatif
0;Dijual rumah renov 2 lt #GrahaRaya Tangerang Selatan. LT 88m2 LB +- 120m2 2KT+2KM Carport 2 Mobil Listrik 2200watt Air PAM SHM South West detail : - kamar utama : lantai semi parket water heater AC - filter air merk yuki *Rp 1 65M Ady 085885991471 https://t.co/w4vJnlvKEO;netral
0;@acbsurd -Nyicil rumah KPR BSI (masih berjalan) -Nyicil mobil (udah lunas) -Beli motor (cash) -Berangkatin umroh orangtua -Beli token listrik -Beli beras kalau pas habis -Beli kebutuhan rumah tangga;negatif
0;@SobatHAPE Itulah kenapa masih mengidolakan hyundai dan wuling untuk mobil listrik karena mereka sudah rela bangun pabrik di sini buat BYD meskipun bagus tapi kayak jadi anak emas pemerintah karena tau2 dapat pembebasan impor mobil listrik utuh;negatif
0;@BersinarA52666 @grok Ya meski semua beralih ke mobil listrik bahan bakar fosil tetap digunakan. Saat ini (2025) sekitar 59% listrik global masih dari fosil meskipun sumber rendah karbon sudah 40 9% (2024). Selain itu sektor lain seperti industri dan penerbangan juga bergantung pada fosil. https://t.co/WGqnHdmc1W;netral
0;ih ad mobil listrik warna pink;negatif
0;@heawher Bumi panas panas. Aduh panas! Mobil pabrik buat asap jadi panas. Es meleleh laut naik hewan sedih. Kita bikin dingin. Pohon bagus. Matahari baik untuk listrik. Ya! Earth hot hot. Ouch hot! Cars factories make smoke so hot. Ice melts oceans rise animals sad. We make cool. https://t.co/U2WnZh0D9k;negatif
0;Udah makin banyak yang pakai mobil listrik di kayangan ini kepo sama tunggakan listriknya;negatif
0;Kebakaran di stockyard Filipina melibatkan 200 unit mobil MG termasuk MG3 Hybrid dan MG4 EV. Begini nasib baterai lithium-ion pada mobil listrik dan hybrid MG. https://t.co/G26H9m9DUp;netral
0;Kasih mobil bekas atau motor listrik dulu gpp Pak. Bukan begitu Oom @msaid_didu ?;negatif
0;@acbsurd Kerjo. Bayar listrik wifi pdam pajek mobil motor ngecat omah tuku kulkas tv mesin cuci dll;negatif
0;@SelebtwitMobil Listrik di rumah masih 1300W om gak kuat kalo buat ngecas mobil listrik.. ;negatif
1;@baymaxsad @wonhaefoods beli wonhae ke minimarket berdua serah dah make apaan. make sepeda listrik make astrea mohan make mobil baru mohan juga bole WONHAE X MOQEEL #PAPWONHAEmuMOQEEL;positif
0;Ada warga Bogor dan sekitarnya yang pakai mobil listrik? Sekarang semakin nyaman bawa mobil listrik Bogor-Jakarta karena SPKLU Center hadir di Rest Area 38B Tol Jagorawi. https://t.co/Ky4JqdnFzu;netral
0;Segala produksi innovatif Lokal selama ini dihambat oleh Organisasi Jahat Dunia dan skrg lah saatnya meneruskan produksi dalam negeri seperti pesawat mobil sederhana untuk angkutan/pertanian serta mobil listrik dll yg dulu dulu selalu di hentikan asing karena politik dagang.;positif
1;i adore aqil so much terutama soal ngurus rumah dan keluarga he takes care ALL of it. sejak gaada papa gue jadi handle itu juga (bayar pajak mobil motor lapor listrik ke bengkel) dan ga kebingungan karena pernah ngelakuin sama aqil dan dia sangat berpengetahuan luas. LOVE YOU;negatif
0;yaallah terimakasih banjir nya sudah mulai surut cuma yg bisa lewat emg mobil tinggi doang karena yg mobil kecil kalo nekat pada mogok jadi di suruh nepi aja biar ga tambah macet kalo mogok ? dan di sana mati listrik juga;negatif
0;@acbsurd Bayar listrik bayar pbb bayar cicilan motor bayar cicilan mobil arisan RT ronda;negatif
0;"Kalo China sudah kuasain produksi mobil listrik dari hulu sampe ke hilir sampe k refinery logam tanah jarang kenapa AS ga ngembangin kendaraan hydrogen powered aja? Ga perlu pusing kena export halted. Rare Earth sevital itu makanya AS ngebet deketin Rusia&amp;caplok Greenland";negatif
1;Toyota telah memulai era mobil listrik jauh sebelum teknologi ini menjadi tren yaitu pada akhir tahun 90-an dengan meluncurkan Prius. https://t.co/BQbiRMneC9;netral
0;Gaje ajg. Kenapa ga bahas TKDN specified sectors aja gt. Industri mobil listrik lagi pesat bgt belom ada yg megang ini market Asean.;negatif
0;Sobat LinkAja isi daya mobil listrik kamu di MyPertamina dan bayar pakai LinkAja. Cek informasi lengkap di https://t.co/R1HrZnAVHU Customer Service: https://t.co/WVrOoo3Ddy https://t.co/pqNbfxROsS;netral
1;Kalian pernah mikir gak sih mobil listrik itu baterai nya pake batrai ABC atau baterai Alkaline? ;positif
0;Ratusan Mobil Listrik dan Hybrid MG Terbakar Begini Nasib Baterainya https://t.co/xs90OiKTzX;netral
0;Tak lama setelah itu sebuah mobil merah terbakar pada bagian mesin diduga akibat korsleting listrik. Api berhasil dipadamkan oleh tim Damkar Tuban dan situasi kini sudah terkendali. #infotuban #tuban;negatif
42;@therockk00 @innovacommunity Semua memang brand besar tapi masalahnya kalau marketnya sama yang penjualannya minim pasti cabut. Ingat Chevrolet ?Kurang besar apa mobil listrik gak bisa cari cuan dari sparepart dan bengkel seperti mobil ICE merknya mobilnya terlalu banyak;negatif
